,lon,short_name,region_id,capacity,station_id,name,lat,rental_uris.android,rental_uris.ios,geometry,index_right,zone
0,-73.9870295,5303.06,71,69,66dbc420-0aca-11e7-82f6-3863bb44ef7c,Clinton St & Grand St,40.71559509,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9870295 40.71559509),1351,Two Bridges/Seward Park
2,-73.9739,7502.01,71,24,66dde4ef-0aca-11e7-82f6-3863bb44ef7c,W 92 St & Broadway,40.7921,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9739 40.7921),1492,Upper West Side North
4,-73.93077,7327.01,71,18,655ad2f2-6bcc-4eee-95a9-4f528c0b81cd,Wards Meadow Comfort Station,40.78294,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.93077 40.78294),1157,Randalls Island
5,-73.95206,7443.17,71,25,66dde76a-0aca-11e7-82f6-3863bb44ef7c,E 98 St & Park Ave,40.78813,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.95206 40.78813),411,East Harlem South
6,-73.94510813442648,8123.06,71,31,1859438049977968878,Broadway & W 157 St,40.83402740143528,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.94510813442648 40.83402740143528),1605,Washington Heights South
7,-73.97289,7458.09,71,34,1960019951675478680,W 90 St & Amsterdam Ave,40.79018,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.97289 40.79018),1492,Upper West Side North
11,-73.99596,5382.06,71,45,66de85d2-0aca-11e7-82f6-3863bb44ef7c,Grand St & Elizabeth St,40.718822,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.99596 40.718822),890,Little Italy/NoLiTa
13,-73.98464,6986.07,71,44,1937777808143497236,Columbus Ave & W 59 St,40.76931,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98464 40.76931),844,Lincoln Square East
17,-73.939789,8172.07,71,27,bc9c9006-3d40-400d-8b5c-17f56e6dfcee,Amsterdam Ave & W 162 St,40.83618,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.939789 40.83618),1605,Washington Heights South
18,-73.947568,7898.03,71,21,b371c432-b682-412f-9b85-8df84ce7a9f3,St Nicholas Ave & W 137 St,40.818477,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.947568 40.818477),951,Manhattanville
19,-73.97422494,5575.08,71,41,66db9c2e-0aca-11e7-82f6-3863bb44ef7c,Ave D & E 12 St,40.72580614,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.97422494 40.72580614),0,Alphabet City
22,-73.97948148,5181.04,71,36,66db93a1-0aca-11e7-82f6-3863bb44ef7c,Cherry St,40.71219906,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.97948148 40.71219906),1351,Two Bridges/Seward Park
27,-73.97282625,6464.08,71,34,66dc17df-0aca-11e7-82f6-3863bb44ef7c,E 45 St & 3 Ave,40.75255434,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.97282625 40.75255434),1390,UN/Turtle Bay South
29,-73.928808,8394.15,71,21,d45b62b9-7d6b-43b2-bf1e-2c898c55dfd2,Amsterdam Ave & W 186 St,40.851113,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.928808 40.851113),1555,Washington Heights North
33,-73.936153,7809.13,71,22,a4d041fd-c5fa-4f52-800c-25d7a661a875,E 138 St & 5 Ave,40.81449,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.936153 40.81449),350,East Harlem North
35,-74.00293877,5880.02,71,60,66dbe571-0aca-11e7-82f6-3863bb44ef7c,W 4 St & 7 Ave S,40.73401143,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.00293877 40.73401143),1697,West Village
37,-73.98131668567657,5584.05,71,69,645e4365-653f-48ce-bc15-5fcc287be56f,E 7 St & Ave B,40.7251285241158,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98131668567657 40.7251285241158),451,East Village
38,-73.931205,8353.02,71,23,ceb179f3-89c3-4c3e-8a0a-3415406a9463,Amsterdam Ave & W 180 St,40.847396,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.931205 40.847396),663,Highbridge Park
40,-73.9596214,7727.07,71,29,1b00fb53-da32-4b14-9a9a-84a391c8951c,Amsterdam Ave & W 119 St,40.8086249,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9596214 40.8086249),1084,Morningside Heights
42,-73.98734897375107,6560.15,71,68,0fde06c2-632c-46a9-8866-f4e855604f74,Broadway & W 38 St,40.7529728216068,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98734897375107 40.7529728216068),524,Garment District
49,-73.98255,6667.04,71,62,0b009276-767c-47ee-a4d2-7633d4f95d95,W 47 St & 6 Ave,40.758397,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98255 40.758397),1301,Times Sq/Theatre District
53,-73.945446,8210.01,71,19,59af018a-2ee9-489a-b445-bb6fba9c1119,W 163 St & Riverside Dr,40.839278,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.945446 40.839278),1605,Washington Heights South
55,-73.928489,8528.05,71,21,3d68a3fd-91da-49e8-9cd5-69b333863789,Nagle Ave & Ellwood St,40.86012,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.928489 40.86012),1555,Washington Heights North
57,-73.937878,8458.03,71,20,b4974d89-932c-4a9f-a264-2ea0cf70613e,Pinehurst Ave & W 187 St,40.855331,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.937878 40.855331),1555,Washington Heights North
60,-74.01167797,4962.08,71,49,66db447a-0aca-11e7-82f6-3863bb44ef7c,Broad St & Bridge St,40.70365182,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.01167797 40.70365182),495,Financial District South
61,-73.9311847,7579.01,71,21,20ff5447-eac3-43b7-820f-f6fa3a2e12a8,Pleasant Ave & E 120 St,40.7974772,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9311847 40.7974772),350,East Harlem North
67,-73.96527,6830.04,71,51,1960020234227886806,3 Ave & E 62 St,40.76313,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.96527 40.76313),821,Lenox Hill West
77,-73.96222069859505,6860.12,71,48,66de2707-0aca-11e7-82f6-3863bb44ef7c,E 65 St & 2 Ave,40.76471851944339,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.96222069859505 40.76471851944339),821,Lenox Hill West
83,-73.945993,7504.18,71,27,66de677e-0aca-11e7-82f6-3863bb44ef7c,E 106 St & Lexington Ave,40.791976,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.945993 40.791976),411,East Harlem South
91,-73.9466,8176.01,71,27,1927314940904608224,W 160 St & Riverside Dr,40.83719,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9466 40.83719),1605,Washington Heights South
93,-73.935971,7910.10,71,24,b0bac4ef-bb57-4598-a433-75c281170d5b,Lenox Ave & W 146 St,40.821111,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.935971 40.821111),96,Central Harlem North
94,-73.98672603070736,5190.09,71,33,f833d403-2cf5-424a-a3b3-0314a44b4a67,Clinton St & Cherry St,40.711471394469264,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98672603070736 40.711471394469264),1351,Two Bridges/Seward Park
95,-73.959089,7925.04,71,19,22ab59a8-0af4-4101-9350-a7af88e37c2e,W 133 St & 12 Ave,40.820003,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.959089 40.820003),951,Manhattanville
96,-73.99144871,6215.04,71,51,66dc2995-0aca-11e7-82f6-3863bb44ef7c,W 25 St & 6 Ave,40.74395411,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.99144871 40.74395411),1413,Union Sq
100,-73.950426,8054.04,71,22,4f814d78-5d8d-458b-877e-2ca449b865be,Riverside Dr & W 148 St,40.829114,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.950426 40.829114),624,Hamilton Heights
110,-73.999573,5351.07,71,47,32cc1603-a4b5-4099-b7bf-681de451b04a,Walker St & Baxter St,40.717411,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.999573 40.717411),241,Chinatown
112,-73.95987510681152,7323.09,71,39,b9720921-8170-43ea-a5ae-b61b9161eb49,5 Ave & E 87 St,40.78232260730881,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.95987510681152 40.78232260730881),156,Central Park
115,-73.99415556,6140.05,71,74,66dc120f-0aca-11e7-82f6-3863bb44ef7c,W 21 St & 6 Ave,40.74173969,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.99415556 40.74173969),506,Flatiron
116,-73.9762057363987,7141.07,71,51,66dd4ccc-0aca-11e7-82f6-3863bb44ef7c,Central Park W & W 72 St,40.77579376683666,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9762057363987 40.77579376683666),156,Central Park
120,-74.01321887969969,5033.01,71,69,7dda8844-60ba-4449-b05c-54c1d14ab5fb,Broadway & Morris St,40.705945132708806,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.01321887969969 40.705945132708806),1717,World Trade Center
124,-74.00016545,5167.06,71,27,66db277a-0aca-11e7-82f6-3863bb44ef7c,St James Pl & Pearl St,40.71117416,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.00016545 40.71117416),241,Chinatown
126,-73.98751968,6055.08,71,27,66dc7773-0aca-11e7-82f6-3863bb44ef7c,E 20 St & Park Ave,40.73827428,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98751968 40.73827428),570,Gramercy
131,-73.94803392,7146.04,71,47,66dd46a2-0aca-11e7-82f6-3863bb44ef7c,E 85 St & York Ave,40.77536905,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.94803392 40.77536905),1730,Yorkville East
133,-73.97628939,5326.06,71,19,66db9e99-0aca-11e7-82f6-3863bb44ef7c,Stanton St & Mangin St,40.71782143,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.97628939 40.71782143),1351,Two Bridges/Seward Park
137,-73.942954,7667.04,71,30,bacfe3c2-7946-45ed-91f9-f5b91791de75,Madison Ave & E 120 St,40.80295,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.942954 40.80295),350,East Harlem North
141,-73.974124,7524.09,71,31,66ddeaff-0aca-11e7-82f6-3863bb44ef7c,West End Ave & W 94 St,40.7941654,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.974124 40.7941654),1492,Upper West Side North
150,-73.98737,6920.05,71,44,1888015107269225164,W 54 St & 9 Ave,40.76604,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98737 40.76604),263,Clinton East
161,-73.94776493310928,7738.04,71,33,18eccc71-66be-4e4c-8335-095a9bf0df94,Adam Clayton Powell Blvd & W 126 St,40.809495347779475,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.94776493310928 40.809495347779475),59,Central Harlem
165,-73.98486793041229,6708.04,71,103,64f0f28c-bedc-42d5-b107-ecdd48fc30cd,Broadway & W 48 St,40.76017739537783,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98486793041229 40.76017739537783),1301,Times Sq/Theatre District
167,-73.98783413,5553.03,71,59,66dc0f8a-0aca-11e7-82f6-3863bb44ef7c,E 3 St & 1 Ave,40.72467721,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98783413 40.72467721),451,East Village
176,-74.01713445,5114.06,71,73,66dbcbbc-0aca-11e7-82f6-3863bb44ef7c,West Thames St,40.70834698,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.01713445 40.70834698),26,Battery Park City
186,-73.929719,8547.04,71,19,579e583e-60ab-4f2a-83d0-fabebddfcd0f,Broadway & Ellwood St,40.862058,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.929719 40.862058),1555,Washington Heights North
187,-73.9614,6960.12,71,47,1882824287789509296,3 Ave & E 71 St,40.76879,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9614 40.76879),1465,Upper East Side South
190,-73.96930575370789,6617.02,71,41,66dea7b5-0aca-11e7-82f6-3863bb44ef7c,E 53 St & 3 Ave,40.75763227739443,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.96930575370789 40.75763227739443),1283,Sutton Place/Turtle Bay North
191,-73.94329,7504.19,71,25,1835618878584115330,3 Ave & E 109 St,40.79338,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.94329 40.79338),411,East Harlem South
194,-73.926994,8583.02,71,21,59b747c1-fbfb-4a3d-9394-8d06834d7c98,Sherman Ave & Thayer St,40.863124,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.926994 40.863124),1555,Washington Heights North
195,-73.98655101656914,6747.07,71,65,053312f2-e77e-4674-b28b-ad357fbcb4ee,8 Ave & W 49 St,40.76171227910671,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98655101656914 40.76171227910671),263,Clinton East
200,-73.98990025,5303.08,71,45,66db6f2e-0aca-11e7-82f6-3863bb44ef7c,Canal St & Rutgers St,40.71427487,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98990025 40.71427487),1351,Two Bridges/Seward Park
202,-73.98362492,7340.06,71,79,66dd5407-0aca-11e7-82f6-3863bb44ef7c,Riverside Dr & W 78 St,40.78414472,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98362492 40.78414472),1523,Upper West Side South
205,-73.933651,8278.05,71,23,18a2cbb6-91f2-4393-82fb-b40a8ba90f20,Amsterdam Ave & W 175 St,40.844044,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.933651 40.844044),663,Highbridge Park
208,-74.000271,5914.08,71,57,66dbe68e-0aca-11e7-82f6-3863bb44ef7c,Greenwich Ave & Charles St,40.735238,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.000271 40.735238),1697,West Village
209,-73.990993,5712.12,71,50,d8778570-f7f2-458d-82f5-9ad39210a501,E 5 St & Cooper Sq,40.72769,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.990993 40.72769),451,East Village
210,-73.96226227283478,6682.03,71,29,66ddb66e-0aca-11e7-82f6-3863bb44ef7c,E 58 St & 1 Ave (NE Corner),40.75892386377695,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.96226227283478 40.75892386377695),1283,Sutton Place/Turtle Bay North
218,-73.988038,7023.04,71,117,66dc0dab-0aca-11e7-82f6-3863bb44ef7c,W 59 St & 10 Ave,40.770513,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.988038 40.770513),866,Lincoln Square West
219,-73.98268129,6779.05,71,85,66dc2c78-0aca-11e7-82f6-3863bb44ef7c,Broadway & W 53 St,40.76344058,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98268129 40.76344058),1301,Times Sq/Theatre District
221,-73.9383,7522.02,71,25,0b613329-b8c8-4b8c-ad40-79952aa41157,1 Ave & E 110 St,40.7923272,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9383 40.7923272),350,East Harlem North
230,-73.936322,7662.13,71,33,5f63411c-91ce-4788-a567-d388cc812a15,Lexington Ave & E 127 St,40.805726,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.936322 40.805726),350,East Harlem North
236,-73.98658032,6560.01,71,55,66dc292c-0aca-11e7-82f6-3863bb44ef7c,Broadway & W 41 St,40.75513557,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98658032 40.75513557),524,Garment District
238,-74.0052238852195,5430.10,71,39,19d17911-1e4a-41fa-b62b-719aa0a6182e,6 Ave & Walker St,40.7197920901383,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.0052238852195 40.7197920901383),1320,TriBeCa/Civic Center
240,-73.950988,7860.08,71,30,44fa161f-eb62-459b-b53e-da83788cfa2a,Convent Ave & W 135 St,40.818215,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.950988 40.818215),951,Manhattanville
241,-73.931537,8655.02,71,19,53ef19c6-eaa7-47f7-807e-f51b574b1be0,Dyckman St & Staff St,40.868846,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.931537 40.868846),1555,Washington Heights North
243,-73.95736455917358,7741.04,71,35,d80c274e-d17d-4a00-9b76-274c9fe4d0e1,Morningside Dr & Amsterdam Ave,40.81028506306003,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.95736455917358 40.81028506306003),1084,Morningside Heights
250,-73.950503,7365.13,71,31,66de0861-0aca-11e7-82f6-3863bb44ef7c,E 95 St & 3 Ave,40.7849032,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.950503 40.7849032),1436,Upper East Side North
255,-74.00558933615685,5997.10,71,45,29ced315-14b5-4edc-bef2-665316dfe3dd,W 12 St & Hudson St,40.73752993301071,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.00558933615685 40.73752993301071),1697,West Village
259,-73.919685,8665.09,71,29,943a1a27-1328-4823-8945-28d845280383,Isham St & Broadway,40.86788,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.919685 40.86788),710,Inwood
260,-73.940493,8320.01,71,24,6b60bf55-3da4-439a-bde1-fc80be8623ba,Fort Washington Ave & W 173 St,40.84522,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.940493 40.84522),1605,Washington Heights South
263,-73.97805914282799,6626.01,71,62,66dd9fa6-0aca-11e7-82f6-3863bb44ef7c,E 48 St & 5 Ave,40.75724567911726,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.97805914282799 40.75724567911726),1012,Midtown Center
265,-73.97898475,7175.05,71,67,66dd4c5f-0aca-11e7-82f6-3863bb44ef7c,Columbus Ave & W 72 St,40.7770575,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.97898475 40.7770575),844,Lincoln Square East
266,-73.98379855,5626.07,71,45,66dc10d1-0aca-11e7-82f6-3863bb44ef7c,E 7 St & Ave A,40.72621788,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98379855 40.72621788),451,East Village
273,-73.98128127,7388.10,71,75,66dd4ec7-0aca-11e7-82f6-3863bb44ef7c,Riverside Dr & W 82 St,40.78720869,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98128127 40.78720869),1523,Upper West Side South
275,-73.91099,8745.01,71,21,1869753654337059182,Marble Hill Ave & W 225 St,40.87471,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.91099 40.87471),979,Marble Hill
276,-73.98185424,5584.04,71,45,66db76a1-0aca-11e7-82f6-3863bb44ef7c,E 6 St & Ave B,40.72453734,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98185424 40.72453734),451,East Village
279,-73.95242929458618,7443.01,71,35,66de13dc-0aca-11e7-82f6-3863bb44ef7c,Madison Ave & E 99 St,40.78948541553215,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.95242929458618 40.78948541553215),411,East Harlem South
280,-74.01089876890182,4920.13,71,31,c00ef46d-fcde-48e2-afbd-0fb595fe3fa7,South St & Broad St,40.70188858913366,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.01089876890182 40.70188858913366),495,Financial District South
281,-73.98602213,6131.1,71,79,66dc6a86-0aca-11e7-82f6-3863bb44ef7c,E 24 St & Park Ave S,40.74096374,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98602213 40.74096374),1413,Union Sq
286,-74.00059908628464,6535.04,71,57,cb05443c-e68e-48f7-8d17-35353fa19d4d,W 34 St & Hudson Blvd E,40.75516719072139,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.00059908628464 40.75516719072139),1657,West Chelsea/Hudson Yards
287,-73.939182,7735.23,71,23,c63a83a0-bda1-40a6-835b-f82c363543b9,E 128 St & Madison Ave,40.80756,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.939182 40.80756),96,Central Harlem North
288,-73.986923,5863.07,71,78,66db6963-0aca-11e7-82f6-3863bb44ef7c,E 15 St & 3 Ave,40.734232,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.986923 40.734232),570,Gramercy
289,-73.97772429,5736.09,71,43,66dc7ba2-0aca-11e7-82f6-3863bb44ef7c,E 14 St & Ave B,40.72938685,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.97772429 40.72938685),1268,Stuy Town/Peter Cooper Village
290,-73.938631,8262.07,71,31,d73e26de-8534-4b46-a321-3cae295ef9b2,W 171 St & St Nicholas Ave,40.842941,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.938631 40.842941),1605,Washington Heights South
293,-73.971822,6230.02,71,39,1917312704757770810,1 Ave & E 38 St,40.746202,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.971822 40.746202),1123,Murray Hill
302,-73.95595908164978,7293.10,71,38,66dde103-0aca-11e7-82f6-3863bb44ef7c,E 88 St & Park Ave,40.781410700190015,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.95595908164978 40.781410700190015),1436,Upper East Side North
306,-74.00314,5569.07,71,51,7d5fa1f0-4069-4d5d-b735-5d500597394a,W Broadway & Watts St,40.72323,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.00314 40.72323),1253,SoHo
309,-73.9172950387001,8647.10,71,20,f8c242cd-da59-4f0e-afd6-832bbdd7d328,W 211 St & 10 Ave,40.86709406268147,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9172950387001 40.86709406268147),710,Inwood
311,-73.986274,5445.07,71,49,9394fb49-583f-4426-8d2f-a2b0ffb584d2,Stanton St & Norfolk St,40.720747,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.986274 40.720747),905,Lower East Side
315,-73.941409,8191.01,71,24,912813fc-fde4-4430-8443-a4fa21477e7f,Broadway & W 165 St,40.839137,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.941409 40.839137),1605,Washington Heights South
316,-73.97207836,6659.01,71,75,66dc81ce-0aca-11e7-82f6-3863bb44ef7c,E 51 St & Lexington Ave,40.75714758,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.97207836 40.75714758),1034,Midtown East
317,-74.00674436,5805.05,71,45,66db2a71-0aca-11e7-82f6-3863bb44ef7c,Barrow St & Hudson St,40.73172428,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.00674436 40.73172428),989,Meatpacking/West Village West
320,-73.99011,5788.15,71,39,0f45bcf6-7028-4584-a51e-4129847dbebc,4 Ave & E 12 St,40.732647,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.99011 40.732647),591,Greenwich Village North
322,-74.00925,5359.12,71,44,1b038e21-e199-4c47-bef0-f4bcdc06b73b,Duane St & Hudson St,40.71703,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-74.00925 40.71703),1320,TriBeCa/Civic Center
324,-73.98329859,5406.02,71,61,66dbc37a-0aca-11e7-82f6-3863bb44ef7c,Rivington St & Ridge St,40.71850211,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.98329859 40.71850211),1351,Two Bridges/Seward Park
325,-73.932173,8511.08,71,23,2546c9b9-5b1a-4e9f-a9cc-f8b986b79748,Broadway & W 192 St,40.857994,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.932173 40.857994),1555,Washington Heights North
327,-73.9979009,6611.02,71,39,66dc1d80-0aca-11e7-82f6-3863bb44ef7c,W 37 St & 10 Ave,40.75660359,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,POINT (-73.9979009 40.75660359),1657,West Chelsea/Hudson Yards
