grid_id,lat,lon,geometry
M-0607,40.780889921550234,-73.98743550933816,"POLYGON ((-73.9859649211028483 40.7797637922923570, -73.9859649211028483 40.7820160445446120, -73.9889060975734338 40.7820160445446120, -73.9889060975734338 40.7797637922923570, -73.9859649211028483 40.7797637922923570))"
M-0608,40.780889921550234,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7797637922923570, -73.9830237446322627 40.7820160445446120, -73.9859649211028483 40.7820160445446120, -73.9859649211028483 40.7797637922923570, -73.9830237446322627 40.7797637922923570))"
M-0609,40.78088992155021,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7797637922923570, -73.9800825681616772 40.7820160445446120, -73.9830237446322627 40.7820160445446120, -73.9830237446322627 40.7797637922923570, -73.9800825681616772 40.7797637922923570))"
M-0610,40.780889921550234,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7797637922923570, -73.9771413916910916 40.7820160445446120, -73.9800825681616772 40.7820160445446120, -73.9800825681616772 40.7797637922923570, -73.9771413916910916 40.7797637922923570))"
M-0611,40.780889921550234,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7797637922923570, -73.9742002152205060 40.7820160445446120, -73.9771413916910916 40.7820160445446120, -73.9771413916910916 40.7797637922923570, -73.9742002152205060 40.7797637922923570))"
M-0612,40.780889921550234,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7797637922923570, -73.9712590387499205 40.7820160445446120, -73.9742002152205060 40.7820160445446120, -73.9742002152205060 40.7797637922923570, -73.9712590387499205 40.7797637922923570))"
M-0613,40.780889921550234,-73.96978845051463,"POLYGON ((-73.9683178622793349 40.7797637922923570, -73.9683178622793349 40.7820160445446120, -73.9712590387499205 40.7820160445446120, -73.9712590387499205 40.7797637922923570, -73.9683178622793349 40.7797637922923570))"
M-0614,40.780889921550234,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.7797637922923570, -73.9653766858087494 40.7820160445446120, -73.9683178622793349 40.7820160445446120, -73.9683178622793349 40.7797637922923570, -73.9653766858087494 40.7797637922923570))"
M-0615,40.780889921550234,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.7797637922923570, -73.9624355093381638 40.7820160445446120, -73.9653766858087494 40.7820160445446120, -73.9653766858087494 40.7797637922923570, -73.9624355093381638 40.7797637922923570))"
M-0616,40.780889921550234,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.7797637922923570, -73.9594943328675782 40.7820160445446120, -73.9624355093381638 40.7820160445446120, -73.9624355093381638 40.7797637922923570, -73.9594943328675782 40.7797637922923570))"
M-0617,40.780889921550234,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.7797637922923570, -73.9565531563969927 40.7820160445446120, -73.9594943328675782 40.7820160445446120, -73.9594943328675782 40.7797637922923570, -73.9565531563969927 40.7797637922923570))"
M-0618,40.78088992155021,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.7797637922923570, -73.9536119799264071 40.7820160445446120, -73.9565531563969927 40.7820160445446120, -73.9565531563969927 40.7797637922923570, -73.9536119799264071 40.7797637922923570))"
M-0619,40.780889921550234,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.7797637922923570, -73.9506708034558216 40.7820160445446120, -73.9536119799264071 40.7820160445446120, -73.9536119799264071 40.7797637922923570, -73.9506708034558216 40.7797637922923570))"
M-0620,40.780889921550234,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.7797637922923570, -73.9477296269852360 40.7820160445446120, -73.9506708034558216 40.7820160445446120, -73.9506708034558216 40.7797637922923570, -73.9477296269852360 40.7797637922923570))"
M-0621,40.780889921550234,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.7797637922923570, -73.9447884505146504 40.7820160445446120, -73.9477296269852360 40.7820160445446120, -73.9477296269852360 40.7797637922923570, -73.9447884505146504 40.7797637922923570))"
M-0622,40.780889921550234,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.7797637922923570, -73.9418472740440649 40.7820160445446120, -73.9447884505146504 40.7820160445446120, -73.9447884505146504 40.7797637922923570, -73.9418472740440649 40.7797637922923570))"
M-0623,40.78088992155021,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.7797637922923570, -73.9389060975734793 40.7820160445446120, -73.9418472740440649 40.7820160445446120, -73.9418472740440649 40.7797637922923570, -73.9389060975734793 40.7797637922923570))"
M-0624,40.780889921550234,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.7797637922923570, -73.9359649211028938 40.7820160445446120, -73.9389060975734793 40.7820160445446120, -73.9389060975734793 40.7797637922923570, -73.9359649211028938 40.7797637922923570))"
M-0625,40.780889921550234,-73.93155315639702,"POLYGON ((-73.9300825681617226 40.7797637922923570, -73.9300825681617226 40.7820160445446120, -73.9330237446323082 40.7820160445446120, -73.9330237446323082 40.7797637922923570, -73.9300825681617226 40.7797637922923570))"
M-0626,40.78088992155024,-73.92861197992643,"POLYGON ((-73.9271413916911371 40.7797637922923570, -73.9271413916911371 40.7820160445446120, -73.9300825681617226 40.7820160445446120, -73.9300825681617226 40.7797637922923570, -73.9271413916911371 40.7797637922923570))"
M-0627,40.780889921550234,-73.92567080345584,"POLYGON ((-73.9242002152205515 40.7797637922923570, -73.9242002152205515 40.7820160445446120, -73.9271413916911371 40.7820160445446120, -73.9271413916911371 40.7797637922923570, -73.9242002152205515 40.7797637922923570))"
M-0628,40.78314217380238,-73.98743550933814,"POLYGON ((-73.9859649211028483 40.7820160445446120, -73.9859649211028483 40.7842682967968670, -73.9889060975734338 40.7842682967968670, -73.9889060975734338 40.7820160445446120, -73.9859649211028483 40.7820160445446120))"
M-0629,40.78314217380238,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7820160445446120, -73.9830237446322627 40.7842682967968670, -73.9859649211028483 40.7842682967968670, -73.9859649211028483 40.7820160445446120, -73.9830237446322627 40.7820160445446120))"
M-0630,40.78314217380236,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7820160445446120, -73.9800825681616772 40.7842682967968670, -73.9830237446322627 40.7842682967968670, -73.9830237446322627 40.7820160445446120, -73.9800825681616772 40.7820160445446120))"
M-0631,40.78314217380236,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7820160445446120, -73.9771413916910916 40.7842682967968670, -73.9800825681616772 40.7842682967968670, -73.9800825681616772 40.7820160445446120, -73.9771413916910916 40.7820160445446120))"
M-0632,40.78314217380238,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7820160445446120, -73.9742002152205060 40.7842682967968670, -73.9771413916910916 40.7842682967968670, -73.9771413916910916 40.7820160445446120, -73.9742002152205060 40.7820160445446120))"
M-0633,40.78314217380238,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7820160445446120, -73.9712590387499205 40.7842682967968670, -73.9742002152205060 40.7842682967968670, -73.9742002152205060 40.7820160445446120, -73.9712590387499205 40.7820160445446120))"
M-0634,40.78314217380238,-73.96978845051463,"POLYGON ((-73.9683178622793349 40.7820160445446120, -73.9683178622793349 40.7842682967968670, -73.9712590387499205 40.7842682967968670, -73.9712590387499205 40.7820160445446120, -73.9683178622793349 40.7820160445446120))"
M-0635,40.78314217380238,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.7820160445446120, -73.9653766858087494 40.7842682967968670, -73.9683178622793349 40.7842682967968670, -73.9683178622793349 40.7820160445446120, -73.9653766858087494 40.7820160445446120))"
M-0636,40.78314217380238,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.7820160445446120, -73.9624355093381638 40.7842682967968670, -73.9653766858087494 40.7842682967968670, -73.9653766858087494 40.7820160445446120, -73.9624355093381638 40.7820160445446120))"
M-0637,40.78314217380238,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.7820160445446120, -73.9594943328675782 40.7842682967968670, -73.9624355093381638 40.7842682967968670, -73.9624355093381638 40.7820160445446120, -73.9594943328675782 40.7820160445446120))"
M-0638,40.78314217380238,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.7820160445446120, -73.9565531563969927 40.7842682967968670, -73.9594943328675782 40.7842682967968670, -73.9594943328675782 40.7820160445446120, -73.9565531563969927 40.7820160445446120))"
M-0639,40.78314217380238,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.7820160445446120, -73.9536119799264071 40.7842682967968670, -73.9565531563969927 40.7842682967968670, -73.9565531563969927 40.7820160445446120, -73.9536119799264071 40.7820160445446120))"
M-0640,40.78314217380238,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.7820160445446120, -73.9506708034558216 40.7842682967968670, -73.9536119799264071 40.7842682967968670, -73.9536119799264071 40.7820160445446120, -73.9506708034558216 40.7820160445446120))"
M-0641,40.78314217380238,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.7820160445446120, -73.9477296269852360 40.7842682967968670, -73.9506708034558216 40.7842682967968670, -73.9506708034558216 40.7820160445446120, -73.9477296269852360 40.7820160445446120))"
M-0642,40.78314217380236,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.7820160445446120, -73.9447884505146504 40.7842682967968670, -73.9477296269852360 40.7842682967968670, -73.9477296269852360 40.7820160445446120, -73.9447884505146504 40.7820160445446120))"
M-0643,40.78314217380238,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.7820160445446120, -73.9418472740440649 40.7842682967968670, -73.9447884505146504 40.7842682967968670, -73.9447884505146504 40.7820160445446120, -73.9418472740440649 40.7820160445446120))"
M-0644,40.78314217380238,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.7820160445446120, -73.9389060975734793 40.7842682967968670, -73.9418472740440649 40.7842682967968670, -73.9418472740440649 40.7820160445446120, -73.9389060975734793 40.7820160445446120))"
M-0645,40.78314217380238,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.7820160445446120, -73.9359649211028938 40.7842682967968670, -73.9389060975734793 40.7842682967968670, -73.9389060975734793 40.7820160445446120, -73.9359649211028938 40.7820160445446120))"
M-0646,40.78314217380238,-73.9344943328676,"POLYGON ((-73.9330237446323082 40.7820160445446120, -73.9330237446323082 40.7842682967968670, -73.9359649211028938 40.7842682967968670, -73.9359649211028938 40.7820160445446120, -73.9330237446323082 40.7820160445446120))"
M-0647,40.78314217380238,-73.93155315639702,"POLYGON ((-73.9300825681617226 40.7820160445446120, -73.9300825681617226 40.7842682967968670, -73.9330237446323082 40.7842682967968670, -73.9330237446323082 40.7820160445446120, -73.9300825681617226 40.7820160445446120))"
M-0648,40.78314217380236,-73.92861197992643,"POLYGON ((-73.9271413916911371 40.7820160445446120, -73.9271413916911371 40.7842682967968670, -73.9300825681617226 40.7842682967968670, -73.9300825681617226 40.7820160445446120, -73.9271413916911371 40.7820160445446120))"
M-0649,40.78314217380238,-73.92567080345584,"POLYGON ((-73.9242002152205515 40.7820160445446120, -73.9242002152205515 40.7842682967968670, -73.9271413916911371 40.7842682967968670, -73.9271413916911371 40.7820160445446120, -73.9242002152205515 40.7820160445446120))"
M-0650,40.78314217380236,-73.92272962698526,"POLYGON ((-73.9212590387499660 40.7820160445446120, -73.9212590387499660 40.7842682967968670, -73.9242002152205515 40.7842682967968670, -73.9242002152205515 40.7820160445446120, -73.9212590387499660 40.7820160445446120))"
M-0651,40.78539442605453,-73.98743550933814,"POLYGON ((-73.9859649211028483 40.7842682967968670, -73.9859649211028483 40.7865205490491221, -73.9889060975734338 40.7865205490491221, -73.9889060975734338 40.7842682967968670, -73.9859649211028483 40.7842682967968670))"
M-0652,40.78539442605453,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7842682967968670, -73.9830237446322627 40.7865205490491221, -73.9859649211028483 40.7865205490491221, -73.9859649211028483 40.7842682967968670, -73.9830237446322627 40.7842682967968670))"
M-0653,40.78539442605453,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7842682967968670, -73.9800825681616772 40.7865205490491221, -73.9830237446322627 40.7865205490491221, -73.9830237446322627 40.7842682967968670, -73.9800825681616772 40.7842682967968670))"
M-0654,40.78539442605455,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7842682967968670, -73.9771413916910916 40.7865205490491221, -73.9800825681616772 40.7865205490491221, -73.9800825681616772 40.7842682967968670, -73.9771413916910916 40.7842682967968670))"
M-0655,40.78539442605453,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7842682967968670, -73.9742002152205060 40.7865205490491221, -73.9771413916910916 40.7865205490491221, -73.9771413916910916 40.7842682967968670, -73.9742002152205060 40.7842682967968670))"
M-0656,40.78539442605453,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7842682967968670, -73.9712590387499205 40.7865205490491221, -73.9742002152205060 40.7865205490491221, -73.9742002152205060 40.7842682967968670, -73.9712590387499205 40.7842682967968670))"
M-0657,40.78539442605453,-73.96978845051463,"POLYGON ((-73.9683178622793349 40.7842682967968670, -73.9683178622793349 40.7865205490491221, -73.9712590387499205 40.7865205490491221, -73.9712590387499205 40.7842682967968670, -73.9683178622793349 40.7842682967968670))"
M-0658,40.78539442605453,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.7842682967968670, -73.9653766858087494 40.7865205490491221, -73.9683178622793349 40.7865205490491221, -73.9683178622793349 40.7842682967968670, -73.9653766858087494 40.7842682967968670))"
M-0659,40.78539442605453,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.7842682967968670, -73.9624355093381638 40.7865205490491221, -73.9653766858087494 40.7865205490491221, -73.9653766858087494 40.7842682967968670, -73.9624355093381638 40.7842682967968670))"
M-0660,40.78539442605453,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.7842682967968670, -73.9594943328675782 40.7865205490491221, -73.9624355093381638 40.7865205490491221, -73.9624355093381638 40.7842682967968670, -73.9594943328675782 40.7842682967968670))"
M-0661,40.78539442605453,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.7842682967968670, -73.9565531563969927 40.7865205490491221, -73.9594943328675782 40.7865205490491221, -73.9594943328675782 40.7842682967968670, -73.9565531563969927 40.7842682967968670))"
M-0662,40.78539442605453,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.7842682967968670, -73.9536119799264071 40.7865205490491221, -73.9565531563969927 40.7865205490491221, -73.9565531563969927 40.7842682967968670, -73.9536119799264071 40.7842682967968670))"
M-0663,40.78539442605453,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.7842682967968670, -73.9506708034558216 40.7865205490491221, -73.9536119799264071 40.7865205490491221, -73.9536119799264071 40.7842682967968670, -73.9506708034558216 40.7842682967968670))"
M-0664,40.78539442605453,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.7842682967968670, -73.9477296269852360 40.7865205490491221, -73.9506708034558216 40.7865205490491221, -73.9506708034558216 40.7842682967968670, -73.9477296269852360 40.7842682967968670))"
M-0665,40.78539442605455,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.7842682967968670, -73.9447884505146504 40.7865205490491221, -73.9477296269852360 40.7865205490491221, -73.9477296269852360 40.7842682967968670, -73.9447884505146504 40.7842682967968670))"
M-0666,40.78539442605453,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.7842682967968670, -73.9418472740440649 40.7865205490491221, -73.9447884505146504 40.7865205490491221, -73.9447884505146504 40.7842682967968670, -73.9418472740440649 40.7842682967968670))"
M-0667,40.78539442605452,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.7842682967968670, -73.9389060975734793 40.7865205490491221, -73.9418472740440649 40.7865205490491221, -73.9418472740440649 40.7842682967968670, -73.9389060975734793 40.7842682967968670))"
M-0668,40.78539442605453,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.7842682967968670, -73.9359649211028938 40.7865205490491221, -73.9389060975734793 40.7865205490491221, -73.9389060975734793 40.7842682967968670, -73.9359649211028938 40.7842682967968670))"
M-0669,40.78539442605453,-73.9344943328676,"POLYGON ((-73.9330237446323082 40.7842682967968670, -73.9330237446323082 40.7865205490491221, -73.9359649211028938 40.7865205490491221, -73.9359649211028938 40.7842682967968670, -73.9330237446323082 40.7842682967968670))"
M-0670,40.78539442605453,-73.93155315639702,"POLYGON ((-73.9300825681617226 40.7842682967968670, -73.9300825681617226 40.7865205490491221, -73.9330237446323082 40.7865205490491221, -73.9330237446323082 40.7842682967968670, -73.9300825681617226 40.7842682967968670))"
M-0671,40.78539442605453,-73.92861197992643,"POLYGON ((-73.9271413916911371 40.7842682967968670, -73.9271413916911371 40.7865205490491221, -73.9300825681617226 40.7865205490491221, -73.9300825681617226 40.7842682967968670, -73.9271413916911371 40.7842682967968670))"
M-0672,40.78539442605453,-73.92567080345584,"POLYGON ((-73.9242002152205515 40.7842682967968670, -73.9242002152205515 40.7865205490491221, -73.9271413916911371 40.7865205490491221, -73.9271413916911371 40.7842682967968670, -73.9242002152205515 40.7842682967968670))"
M-0673,40.78539442605453,-73.92272962698526,"POLYGON ((-73.9212590387499660 40.7842682967968670, -73.9212590387499660 40.7865205490491221, -73.9242002152205515 40.7865205490491221, -73.9242002152205515 40.7842682967968670, -73.9212590387499660 40.7842682967968670))"
M-0674,40.78539442605455,-73.91978845051467,"POLYGON ((-73.9183178622793804 40.7842682967968670, -73.9183178622793804 40.7865205490491221, -73.9212590387499660 40.7865205490491221, -73.9212590387499660 40.7842682967968670, -73.9183178622793804 40.7842682967968670))"
M-0675,40.787646678306665,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7865205490491221, -73.9830237446322627 40.7887728013013771, -73.9859649211028483 40.7887728013013771, -73.9859649211028483 40.7865205490491221, -73.9830237446322627 40.7865205490491221))"
M-0676,40.787646678306665,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7865205490491221, -73.9800825681616772 40.7887728013013771, -73.9830237446322627 40.7887728013013771, -73.9830237446322627 40.7865205490491221, -73.9800825681616772 40.7865205490491221))"
M-0677,40.787646678306686,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7865205490491221, -73.9771413916910916 40.7887728013013771, -73.9800825681616772 40.7887728013013771, -73.9800825681616772 40.7865205490491221, -73.9771413916910916 40.7865205490491221))"
M-0678,40.787646678306665,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7865205490491221, -73.9742002152205060 40.7887728013013771, -73.9771413916910916 40.7887728013013771, -73.9771413916910916 40.7865205490491221, -73.9742002152205060 40.7865205490491221))"
M-0679,40.787646678306665,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7865205490491221, -73.9712590387499205 40.7887728013013771, -73.9742002152205060 40.7887728013013771, -73.9742002152205060 40.7865205490491221, -73.9712590387499205 40.7865205490491221))"
M-0680,40.787646678306665,-73.96978845051464,"POLYGON ((-73.9683178622793349 40.7865205490491221, -73.9683178622793349 40.7887728013013771, -73.9712590387499205 40.7887728013013771, -73.9712590387499205 40.7865205490491221, -73.9683178622793349 40.7865205490491221))"
M-0681,40.787646678306686,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.7865205490491221, -73.9653766858087494 40.7887728013013771, -73.9683178622793349 40.7887728013013771, -73.9683178622793349 40.7865205490491221, -73.9653766858087494 40.7865205490491221))"
M-0682,40.787646678306686,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.7865205490491221, -73.9624355093381638 40.7887728013013771, -73.9653766858087494 40.7887728013013771, -73.9653766858087494 40.7865205490491221, -73.9624355093381638 40.7865205490491221))"
M-0683,40.787646678306665,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.7865205490491221, -73.9594943328675782 40.7887728013013771, -73.9624355093381638 40.7887728013013771, -73.9624355093381638 40.7865205490491221, -73.9594943328675782 40.7865205490491221))"
M-0684,40.787646678306686,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.7865205490491221, -73.9565531563969927 40.7887728013013771, -73.9594943328675782 40.7887728013013771, -73.9594943328675782 40.7865205490491221, -73.9565531563969927 40.7865205490491221))"
M-0685,40.787646678306665,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.7865205490491221, -73.9536119799264071 40.7887728013013771, -73.9565531563969927 40.7887728013013771, -73.9565531563969927 40.7865205490491221, -73.9536119799264071 40.7865205490491221))"
M-0686,40.787646678306686,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.7865205490491221, -73.9506708034558216 40.7887728013013771, -73.9536119799264071 40.7887728013013771, -73.9536119799264071 40.7865205490491221, -73.9506708034558216 40.7865205490491221))"
M-0687,40.787646678306665,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.7865205490491221, -73.9477296269852360 40.7887728013013771, -73.9506708034558216 40.7887728013013771, -73.9506708034558216 40.7865205490491221, -73.9477296269852360 40.7865205490491221))"
M-0688,40.787646678306686,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.7865205490491221, -73.9447884505146504 40.7887728013013771, -73.9477296269852360 40.7887728013013771, -73.9477296269852360 40.7865205490491221, -73.9447884505146504 40.7865205490491221))"
M-0689,40.787646678306686,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.7865205490491221, -73.9418472740440649 40.7887728013013771, -73.9447884505146504 40.7887728013013771, -73.9447884505146504 40.7865205490491221, -73.9418472740440649 40.7865205490491221))"
M-0690,40.787646678306686,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.7865205490491221, -73.9389060975734793 40.7887728013013771, -73.9418472740440649 40.7887728013013771, -73.9418472740440649 40.7865205490491221, -73.9389060975734793 40.7865205490491221))"
M-0691,40.787646678306665,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.7865205490491221, -73.9359649211028938 40.7887728013013771, -73.9389060975734793 40.7887728013013771, -73.9389060975734793 40.7865205490491221, -73.9359649211028938 40.7865205490491221))"
M-0692,40.787646678306686,-73.9344943328676,"POLYGON ((-73.9330237446323082 40.7865205490491221, -73.9330237446323082 40.7887728013013771, -73.9359649211028938 40.7887728013013771, -73.9359649211028938 40.7865205490491221, -73.9330237446323082 40.7865205490491221))"
M-0693,40.787646678306665,-73.93155315639702,"POLYGON ((-73.9300825681617226 40.7865205490491221, -73.9300825681617226 40.7887728013013771, -73.9330237446323082 40.7887728013013771, -73.9330237446323082 40.7865205490491221, -73.9300825681617226 40.7865205490491221))"
M-0694,40.787646678306665,-73.92861197992643,"POLYGON ((-73.9271413916911371 40.7865205490491221, -73.9271413916911371 40.7887728013013771, -73.9300825681617226 40.7887728013013771, -73.9300825681617226 40.7865205490491221, -73.9271413916911371 40.7865205490491221))"
M-0695,40.787646678306686,-73.92567080345584,"POLYGON ((-73.9242002152205515 40.7865205490491221, -73.9242002152205515 40.7887728013013771, -73.9271413916911371 40.7887728013013771, -73.9271413916911371 40.7865205490491221, -73.9242002152205515 40.7865205490491221))"
M-0696,40.787646678306665,-73.92272962698526,"POLYGON ((-73.9212590387499660 40.7865205490491221, -73.9212590387499660 40.7887728013013771, -73.9242002152205515 40.7887728013013771, -73.9242002152205515 40.7865205490491221, -73.9212590387499660 40.7865205490491221))"
M-0697,40.787646678306665,-73.91978845051467,"POLYGON ((-73.9183178622793804 40.7865205490491221, -73.9183178622793804 40.7887728013013771, -73.9212590387499660 40.7887728013013771, -73.9212590387499660 40.7865205490491221, -73.9183178622793804 40.7865205490491221))"
M-0698,40.78989893055881,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7887728013013771, -73.9830237446322627 40.7910250535536321, -73.9859649211028483 40.7910250535536321, -73.9859649211028483 40.7887728013013771, -73.9830237446322627 40.7887728013013771))"
M-0699,40.78989893055881,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7887728013013771, -73.9800825681616772 40.7910250535536321, -73.9830237446322627 40.7910250535536321, -73.9830237446322627 40.7887728013013771, -73.9800825681616772 40.7887728013013771))"
M-0700,40.789898930558834,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7887728013013771, -73.9771413916910916 40.7910250535536321, -73.9800825681616772 40.7910250535536321, -73.9800825681616772 40.7887728013013771, -73.9771413916910916 40.7887728013013771))"
M-0701,40.789898930558834,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7887728013013771, -73.9742002152205060 40.7910250535536321, -73.9771413916910916 40.7910250535536321, -73.9771413916910916 40.7887728013013771, -73.9742002152205060 40.7887728013013771))"
M-0702,40.78989893055881,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7887728013013771, -73.9712590387499205 40.7910250535536321, -73.9742002152205060 40.7910250535536321, -73.9742002152205060 40.7887728013013771, -73.9712590387499205 40.7887728013013771))"
M-0703,40.78989893055881,-73.96978845051463,"POLYGON ((-73.9683178622793349 40.7887728013013771, -73.9683178622793349 40.7910250535536321, -73.9712590387499205 40.7910250535536321, -73.9712590387499205 40.7887728013013771, -73.9683178622793349 40.7887728013013771))"
M-0704,40.78989893055881,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.7887728013013771, -73.9653766858087494 40.7910250535536321, -73.9683178622793349 40.7910250535536321, -73.9683178622793349 40.7887728013013771, -73.9653766858087494 40.7887728013013771))"
M-0705,40.789898930558834,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.7887728013013771, -73.9624355093381638 40.7910250535536321, -73.9653766858087494 40.7910250535536321, -73.9653766858087494 40.7887728013013771, -73.9624355093381638 40.7887728013013771))"
M-0706,40.789898930558834,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.7887728013013771, -73.9594943328675782 40.7910250535536321, -73.9624355093381638 40.7910250535536321, -73.9624355093381638 40.7887728013013771, -73.9594943328675782 40.7887728013013771))"
M-0707,40.78989893055881,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.7887728013013771, -73.9565531563969927 40.7910250535536321, -73.9594943328675782 40.7910250535536321, -73.9594943328675782 40.7887728013013771, -73.9565531563969927 40.7887728013013771))"
M-0708,40.789898930558834,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.7887728013013771, -73.9536119799264071 40.7910250535536321, -73.9565531563969927 40.7910250535536321, -73.9565531563969927 40.7887728013013771, -73.9536119799264071 40.7887728013013771))"
M-0709,40.789898930558834,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.7887728013013771, -73.9506708034558216 40.7910250535536321, -73.9536119799264071 40.7910250535536321, -73.9536119799264071 40.7887728013013771, -73.9506708034558216 40.7887728013013771))"
M-0710,40.789898930558834,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.7887728013013771, -73.9477296269852360 40.7910250535536321, -73.9506708034558216 40.7910250535536321, -73.9506708034558216 40.7887728013013771, -73.9477296269852360 40.7887728013013771))"
M-0711,40.78989893055881,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.7887728013013771, -73.9447884505146504 40.7910250535536321, -73.9477296269852360 40.7910250535536321, -73.9477296269852360 40.7887728013013771, -73.9447884505146504 40.7887728013013771))"
M-0712,40.789898930558834,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.7887728013013771, -73.9418472740440649 40.7910250535536321, -73.9447884505146504 40.7910250535536321, -73.9447884505146504 40.7887728013013771, -73.9418472740440649 40.7887728013013771))"
M-0713,40.789898930558834,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.7887728013013771, -73.9389060975734793 40.7910250535536321, -73.9418472740440649 40.7910250535536321, -73.9418472740440649 40.7887728013013771, -73.9389060975734793 40.7887728013013771))"
M-0714,40.789898930558834,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.7887728013013771, -73.9359649211028938 40.7910250535536321, -73.9389060975734793 40.7910250535536321, -73.9389060975734793 40.7887728013013771, -73.9359649211028938 40.7887728013013771))"
M-0715,40.78989893055881,-73.9344943328676,"POLYGON ((-73.9330237446323082 40.7887728013013771, -73.9330237446323082 40.7910250535536321, -73.9359649211028938 40.7910250535536321, -73.9359649211028938 40.7887728013013771, -73.9330237446323082 40.7887728013013771))"
M-0716,40.789898930558834,-73.93155315639702,"POLYGON ((-73.9300825681617226 40.7887728013013771, -73.9300825681617226 40.7910250535536321, -73.9330237446323082 40.7910250535536321, -73.9330237446323082 40.7887728013013771, -73.9300825681617226 40.7887728013013771))"
