place_id,day,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
ChIJcYmrTwBZwokRKtxL-jM17vY,Sunday,0,0,0,0,0,0,0,0,0,0,41,33,29,50,41,45,50,83,62,66,45,50,0,0
ChIJAeDmF95ZwokR7Y8_D4y4wGc,Monday,0,0,0,0,0,0,0,0,0,0,47,73,100,84,57,47,36,47,57,68,63,68,0,0
ChIJAeDmF95ZwokR7Y8_D4y4wGc,Tuesday,0,0,0,0,0,0,0,0,0,0,68,78,63,68,57,52,42,57,52,47,63,52,0,0
ChIJAeDmF95ZwokR7Y8_D4y4wGc,Wednesday,0,0,0,0,0,0,0,0,0,0,52,73,84,73,78,57,57,47,52,57,36,15,0,0
ChIJAeDmF95ZwokR7Y8_D4y4wGc,Thursday,0,0,0,0,0,0,0,0,0,0,47,68,57,42,26,31,63,73,68,73,73,57,63,57
ChIJAeDmF95ZwokR7Y8_D4y4wGc,Friday,0,0,0,0,0,0,0,0,0,0,52,68,47,42,31,31,31,57,47,57,52,73,84,73
ChIJAeDmF95ZwokR7Y8_D4y4wGc,Saturday,0,0,0,0,0,0,0,0,0,0,0,89,57,57,57,52,42,31,15,21,15,5,10,31
ChIJAeDmF95ZwokR7Y8_D4y4wGc,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,42,52,52,57,52,57,68,78,89,78,52,42
ChIJJfHuXItZwokRFvMZKayijJ4,Monday,0,0,0,0,0,0,0,53,83,83,66,66,50,53,40,63,70,66,60,60,73,0,0,0
ChIJJfHuXItZwokRFvMZKayijJ4,Tuesday,0,0,0,0,0,0,0,63,43,60,50,43,53,60,86,76,60,53,46,56,46,0,0,0
ChIJJfHuXItZwokRFvMZKayijJ4,Wednesday,0,0,0,0,0,0,0,70,56,53,40,40,56,60,90,76,66,80,73,70,56,0,0,0
ChIJJfHuXItZwokRFvMZKayijJ4,Thursday,0,0,0,0,0,0,0,30,33,60,80,86,86,83,96,93,100,93,100,86,70,0,0,0
ChIJJfHuXItZwokRFvMZKayijJ4,Friday,0,0,0,0,0,0,0,40,36,50,83,86,80,96,96,100,73,60,63,56,56,0,0,0
ChIJJfHuXItZwokRFvMZKayijJ4,Saturday,0,0,0,0,0,0,0,0,46,40,33,33,46,66,90,73,53,36,33,40,40,0,0,0
ChIJJfHuXItZwokRFvMZKayijJ4,Sunday,0,0,0,0,0,0,0,0,50,46,33,30,33,50,60,73,60,60,53,66,60,0,0,0
ChIJSRvrYh9ZwokR-btAsIsRCX4,Monday,14,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,18,15,12,9,11
ChIJSRvrYh9ZwokR-btAsIsRCX4,Tuesday,9,9,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,14,15,16,9,9
ChIJSRvrYh9ZwokR-btAsIsRCX4,Wednesday,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,19,22,16,14,8
ChIJSRvrYh9ZwokR-btAsIsRCX4,Thursday,5,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,14,14,8,9
ChIJSRvrYh9ZwokR-btAsIsRCX4,Friday,9,14,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,18,36,54,57
ChIJSRvrYh9ZwokR-btAsIsRCX4,Saturday,45,28,18,15,9,0,0,0,0,0,0,0,0,0,0,0,0,8,14,22,42,61,90,100
ChIJSRvrYh9ZwokR-btAsIsRCX4,Sunday,85,59,33,21,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,8,11,8,11,12
ChIJ9-eEoEZZwokRdmywtful4C8,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,56,67,69,68,58,56,51,45
ChIJ9-eEoEZZwokRdmywtful4C8,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,70,82,81,75,71,64,59,48
ChIJ9-eEoEZZwokRdmywtful4C8,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,63,73,72,66,63,64,63,52
ChIJ9-eEoEZZwokRdmywtful4C8,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,62,69,68,59,55,52,55,52
ChIJ9-eEoEZZwokRdmywtful4C8,Friday,37,0,0,0,0,0,0,0,0,0,0,31,36,40,39,0,56,67,70,71,69,69,71,68
ChIJ9-eEoEZZwokRdmywtful4C8,Saturday,49,0,0,0,0,0,0,0,0,0,0,47,61,56,50,0,56,62,66,67,65,82,95,100
ChIJ9-eEoEZZwokRdmywtful4C8,Sunday,75,0,0,0,0,0,0,0,0,0,0,28,43,47,46,0,40,40,46,45,46,43,42,33
ChIJex3pOaxZwokRon8dGyD7utM,Monday,0,0,0,0,0,0,22,43,62,78,84,87,82,75,64,48,0,0,0,0,0,0,0,0
ChIJex3pOaxZwokRon8dGyD7utM,Tuesday,0,0,0,0,0,0,22,39,58,70,79,86,88,82,65,47,0,0,0,0,0,0,0,0
ChIJex3pOaxZwokRon8dGyD7utM,Wednesday,0,0,0,0,0,0,25,44,65,83,88,88,84,71,59,43,0,0,0,0,0,0,0,0
ChIJex3pOaxZwokRon8dGyD7utM,Thursday,0,0,0,0,0,0,25,43,64,82,91,92,95,84,67,45,0,0,0,0,0,0,0,0
ChIJex3pOaxZwokRon8dGyD7utM,Friday,0,0,0,0,0,0,30,48,67,82,89,92,93,83,69,49,0,0,0,0,0,0,0,0
ChIJex3pOaxZwokRon8dGyD7utM,Saturday,0,0,0,0,0,0,0,35,58,86,100,97,77,58,41,27,0,0,0,0,0,0,0,0
ChIJex3pOaxZwokRon8dGyD7utM,Sunday,0,0,0,0,0,0,0,29,50,68,74,67,57,47,36,25,0,0,0,0,0,0,0,0
ChIJSTtsJL5ZwokRTky3HZ0--pE,Monday,0,0,0,0,0,0,7,14,22,30,40,56,67,71,67,70,65,68,66,59,46,34,0,0
ChIJSTtsJL5ZwokRTky3HZ0--pE,Tuesday,0,0,0,0,0,0,10,11,14,19,27,42,60,74,80,77,76,74,70,64,54,40,0,0
ChIJSTtsJL5ZwokRTky3HZ0--pE,Wednesday,0,0,0,0,0,0,12,14,20,22,34,46,67,70,63,60,62,61,55,42,36,25,0,0
ChIJSTtsJL5ZwokRTky3HZ0--pE,Thursday,0,0,0,0,0,0,7,10,12,21,35,50,62,63,62,59,63,64,67,60,58,44,0,0
ChIJSTtsJL5ZwokRTky3HZ0--pE,Friday,0,0,0,0,0,0,6,14,26,38,45,51,60,65,68,65,68,71,74,77,65,45,0,0
ChIJSTtsJL5ZwokRTky3HZ0--pE,Saturday,0,0,0,0,0,0,5,8,9,16,25,43,64,82,98,100,93,83,77,71,59,42,0,0
ChIJSTtsJL5ZwokRTky3HZ0--pE,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJM6NLWapZwokR5Gj7tgBAfWo,Monday,0,0,0,0,0,0,0,0,0,0,0,50,67,55,38,29,32,50,55,50,38,29,0,0
ChIJM6NLWapZwokR5Gj7tgBAfWo,Tuesday,0,0,0,0,0,0,0,0,0,0,0,47,73,100,67,50,38,52,44,44,32,23,0,0
ChIJM6NLWapZwokR5Gj7tgBAfWo,Wednesday,0,0,0,0,0,0,0,0,0,0,0,47,73,100,88,79,55,73,85,85,61,32,0,0
ChIJM6NLWapZwokR5Gj7tgBAfWo,Thursday,0,0,0,0,0,0,0,0,0,0,0,47,70,70,79,52,41,23,32,44,44,35,0,0
ChIJM6NLWapZwokR5Gj7tgBAfWo,Friday,0,0,0,0,0,0,0,0,0,0,0,47,73,85,67,52,47,52,58,55,47,41,38,0
ChIJM6NLWapZwokR5Gj7tgBAfWo,Saturday,0,0,0,0,0,0,0,0,0,0,0,26,41,52,52,47,44,55,52,58,44,41,23,0
ChIJM6NLWapZwokR5Gj7tgBAfWo,Sunday,0,0,0,0,0,0,0,0,0,0,0,23,20,26,32,26,26,23,26,20,14,5,0,0
ChIJy1KxgUZZwokROmdO3I0IMRY,Monday,0,0,0,0,0,0,0,20,41,44,52,50,52,38,38,26,20,23,35,0,0,0,0,0
ChIJy1KxgUZZwokROmdO3I0IMRY,Tuesday,0,0,0,0,0,0,0,38,61,61,70,79,61,47,32,32,38,35,32,0,0,0,0,0
ChIJy1KxgUZZwokROmdO3I0IMRY,Wednesday,0,0,0,0,0,0,0,44,32,20,20,23,26,50,55,64,52,50,32,0,0,0,0,0
ChIJy1KxgUZZwokROmdO3I0IMRY,Thursday,0,0,0,0,0,0,0,26,44,52,47,32,35,26,29,44,47,44,38,0,0,0,0,0
ChIJy1KxgUZZwokROmdO3I0IMRY,Friday,0,0,0,0,0,0,0,17,20,29,32,23,29,35,41,35,29,26,35,0,0,0,0,0
ChIJy1KxgUZZwokROmdO3I0IMRY,Saturday,0,0,0,0,0,0,0,38,47,52,73,82,88,61,52,47,55,58,50,0,0,0,0,0
ChIJy1KxgUZZwokROmdO3I0IMRY,Sunday,0,0,0,0,0,0,0,32,52,70,97,100,85,61,50,38,29,32,17,0,0,0,0,0
ChIJ8QPDFYKpQjQRA_4pMsCDNEw,Monday,0,0,0,0,0,0,0,0,0,0,0,20,26,28,21,20,22,32,39,39,28,0,0,0
ChIJ8QPDFYKpQjQRA_4pMsCDNEw,Tuesday,0,0,0,0,0,0,0,0,0,0,0,20,27,33,32,34,37,49,57,60,43,0,0,0
ChIJ8QPDFYKpQjQRA_4pMsCDNEw,Wednesday,0,0,0,0,0,0,0,0,0,0,0,22,33,39,34,27,27,36,45,38,32,0,0,0
ChIJ8QPDFYKpQjQRA_4pMsCDNEw,Thursday,0,0,0,0,0,0,0,0,0,0,0,27,40,45,36,31,36,51,65,57,43,0,0,0
ChIJ8QPDFYKpQjQRA_4pMsCDNEw,Friday,0,0,0,0,0,0,0,0,0,0,0,44,66,65,40,25,24,45,59,72,50,31,0,0
ChIJ8QPDFYKpQjQRA_4pMsCDNEw,Saturday,0,0,0,0,0,0,0,0,0,0,0,50,69,66,56,50,62,81,100,93,68,44,0,0
ChIJ8QPDFYKpQjQRA_4pMsCDNEw,Sunday,0,0,0,0,0,0,0,0,0,0,0,44,71,75,73,61,56,62,73,61,42,0,0,0
ChIJx9rhlgBZwokRb2Vce1NYCVA,Monday,0,0,0,0,0,0,0,0,14,22,37,54,67,65,60,58,65,67,63,50,38,25,0,0
ChIJx9rhlgBZwokRb2Vce1NYCVA,Tuesday,0,0,0,0,0,0,0,0,13,20,34,54,69,77,74,72,79,83,66,50,36,27,0,0
ChIJx9rhlgBZwokRb2Vce1NYCVA,Wednesday,0,0,0,0,0,0,0,0,9,17,31,50,66,71,68,78,78,78,64,47,32,22,0,0
ChIJx9rhlgBZwokRb2Vce1NYCVA,Thursday,0,0,0,0,0,0,0,0,13,22,35,47,65,72,73,72,66,64,55,46,40,27,0,0
ChIJx9rhlgBZwokRb2Vce1NYCVA,Friday,0,0,0,0,0,0,0,0,12,20,29,45,65,70,75,70,77,69,59,47,38,30,0,0
ChIJx9rhlgBZwokRb2Vce1NYCVA,Saturday,0,0,0,0,0,0,0,0,8,12,17,26,39,56,80,94,100,91,80,67,55,38,0,0
ChIJx9rhlgBZwokRb2Vce1NYCVA,Sunday,0,0,0,0,0,0,0,0,15,18,22,24,34,53,78,92,93,76,64,52,44,28,0,0
ChIJTSiRczxZwokRYUKhMIGZ1cA,Monday,0,0,0,0,0,0,0,0,0,0,0,53,72,80,75,62,58,52,51,52,46,0,0,0
ChIJTSiRczxZwokRYUKhMIGZ1cA,Tuesday,0,0,0,0,0,0,0,0,0,0,0,57,89,100,88,67,55,59,78,87,66,0,0,0
ChIJTSiRczxZwokRYUKhMIGZ1cA,Wednesday,0,0,0,0,0,0,0,0,0,0,0,57,85,94,80,71,66,68,70,76,71,0,0,0
ChIJTSiRczxZwokRYUKhMIGZ1cA,Thursday,0,0,0,0,0,0,0,0,0,0,0,52,77,93,93,85,75,68,75,74,66,0,0,0
ChIJTSiRczxZwokRYUKhMIGZ1cA,Friday,0,0,0,0,0,0,0,0,0,0,0,49,71,86,88,86,86,82,82,80,65,0,0,0
ChIJTSiRczxZwokRYUKhMIGZ1cA,Saturday,0,0,0,0,0,0,0,0,0,0,0,40,63,79,87,77,68,70,79,79,71,0,0,0
ChIJTSiRczxZwokRYUKhMIGZ1cA,Sunday,0,0,0,0,0,0,0,0,0,0,0,40,58,65,69,65,64,68,75,72,65,0,0,0
ChIJofhOzbxZwokRQf1ixFGebYE,Monday,0,0,0,0,0,0,0,0,0,0,18,39,65,77,73,60,55,57,62,57,42,29,0,0
ChIJofhOzbxZwokRQf1ixFGebYE,Tuesday,0,0,0,0,0,0,0,0,0,0,32,50,78,72,60,45,42,36,39,42,39,26,0,0
ChIJofhOzbxZwokRQf1ixFGebYE,Wednesday,0,0,0,0,0,0,0,0,0,0,24,54,86,100,93,68,54,45,50,49,49,34,0,0
ChIJofhOzbxZwokRQf1ixFGebYE,Thursday,0,0,0,0,0,0,0,0,0,0,31,63,86,86,60,44,44,59,62,50,42,29,0,0
ChIJofhOzbxZwokRQf1ixFGebYE,Friday,0,0,0,0,0,0,0,0,0,0,16,27,36,54,57,59,52,47,42,40,40,26,0,0
ChIJofhOzbxZwokRQf1ixFGebYE,Saturday,0,0,0,0,0,0,0,0,0,0,11,18,29,31,34,40,47,49,47,49,45,39,0,0
ChIJofhOzbxZwokRQf1ixFGebYE,Sunday,0,0,0,0,0,0,0,0,0,0,4,16,27,39,40,40,39,47,55,52,40,27,0,0
ChIJFaaMDfpZwokRVVbiDjKg93I,Monday,0,0,0,0,0,0,0,0,0,0,0,0,29,26,23,0,0,23,29,30,23,16,8,0
ChIJFaaMDfpZwokRVVbiDjKg93I,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,20,27,27,0,0,53,72,73,57,34,15,0
ChIJFaaMDfpZwokRVVbiDjKg93I,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,32,35,26,0,0,46,69,85,73,52,25,0
ChIJFaaMDfpZwokRVVbiDjKg93I,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,32,39,29,0,0,44,65,76,69,48,23,0
ChIJFaaMDfpZwokRVVbiDjKg93I,Friday,0,0,0,0,0,0,0,0,0,0,0,0,34,38,32,0,0,47,71,89,79,65,44,0
ChIJFaaMDfpZwokRVVbiDjKg93I,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,50,64,58,54,63,85,100,96,75,53,34,0
ChIJFaaMDfpZwokRVVbiDjKg93I,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,42,63,69,61,48,53,64,66,57,44,20,0
ChIJQZ333rFZwokR9hVbTLTxWDo,Monday,18,0,0,0,0,0,0,0,0,0,0,55,66,88,93,84,68,54,54,51,56,47,51,47
ChIJQZ333rFZwokR9hVbTLTxWDo,Tuesday,50,34,29,0,0,0,0,0,0,0,0,58,79,80,81,68,66,61,59,48,52,43,44,47
ChIJQZ333rFZwokR9hVbTLTxWDo,Wednesday,48,44,44,0,0,0,0,0,0,0,0,75,93,100,79,69,62,66,62,63,69,79,70,61
ChIJQZ333rFZwokR9hVbTLTxWDo,Thursday,48,41,31,0,0,0,0,0,0,0,0,55,69,84,76,58,45,40,48,52,58,51,44,36
ChIJQZ333rFZwokR9hVbTLTxWDo,Friday,29,29,23,0,0,0,0,0,0,0,0,54,63,77,76,81,81,83,70,76,76,75,68,55
ChIJQZ333rFZwokR9hVbTLTxWDo,Saturday,45,31,30,0,0,0,0,0,0,0,0,38,34,30,30,36,41,44,58,69,65,56,44,37
ChIJQZ333rFZwokR9hVbTLTxWDo,Sunday,30,25,23,0,0,0,0,0,0,0,0,31,30,30,37,41,45,36,43,48,63,52,41,27
ChIJwz8eq6VZwokRX8yslk-HMn4,Monday,0,0,0,0,0,0,0,17,23,29,23,29,47,41,47,47,58,64,58,41,52,0,0,0
ChIJwz8eq6VZwokRX8yslk-HMn4,Tuesday,0,0,0,0,0,0,0,29,47,52,70,58,52,41,47,47,64,70,58,70,47,0,0,0
ChIJwz8eq6VZwokRX8yslk-HMn4,Wednesday,0,0,0,0,0,0,0,58,70,52,70,64,64,47,29,17,23,41,29,35,35,0,0,0
ChIJwz8eq6VZwokRX8yslk-HMn4,Thursday,0,0,0,0,0,0,0,23,23,23,29,35,41,35,35,23,29,41,58,58,52,0,0,0
ChIJwz8eq6VZwokRX8yslk-HMn4,Friday,0,0,0,0,0,0,0,23,35,47,41,35,47,52,58,100,76,0,0,0,0,0,0,0
ChIJwz8eq6VZwokRX8yslk-HMn4,Saturday,0,0,0,0,0,0,0,5,11,17,41,35,29,41,35,23,17,23,0,0,0,0,0,0
ChIJwz8eq6VZwokRX8yslk-HMn4,Sunday,0,0,0,0,0,0,0,58,47,35,47,41,47,47,58,47,47,35,0,0,0,0,0,0
ChIJHTVTG0VZwokRh2vD-yb-ANs,Monday,0,0,0,0,0,0,0,0,0,0,0,19,19,28,19,28,28,52,57,38,23,19,33,42
ChIJHTVTG0VZwokRh2vD-yb-ANs,Tuesday,0,0,0,0,0,0,0,0,0,0,0,42,52,61,47,42,38,28,28,33,42,47,47,47
ChIJHTVTG0VZwokRh2vD-yb-ANs,Wednesday,0,0,0,0,0,0,0,0,0,0,0,76,57,52,42,47,42,23,38,42,57,38,38,23
ChIJHTVTG0VZwokRh2vD-yb-ANs,Thursday,0,0,0,0,0,0,0,0,0,0,0,28,47,71,80,80,57,33,23,9,19,42,52,42
ChIJHTVTG0VZwokRh2vD-yb-ANs,Friday,0,0,0,0,0,0,0,0,0,0,0,19,19,14,4,9,28,42,47,61,66,57,38,23
ChIJHTVTG0VZwokRh2vD-yb-ANs,Saturday,0,0,0,0,0,0,0,0,0,0,0,23,28,33,38,52,61,61,47,38,28,38,28,33
ChIJHTVTG0VZwokRh2vD-yb-ANs,Sunday,0,0,0,0,0,0,0,0,0,0,0,57,95,100,66,52,42,42,28,14,23,38,47,28
ChIJYwO4jc9ZwokRK7FBwHfsTYI,Monday,0,0,0,0,0,0,0,18,28,41,47,46,45,44,42,33,30,30,40,51,64,64,55,35
ChIJYwO4jc9ZwokRK7FBwHfsTYI,Tuesday,0,0,0,0,0,0,0,14,23,36,43,47,48,46,47,44,43,50,57,65,70,67,56,38
ChIJYwO4jc9ZwokRK7FBwHfsTYI,Wednesday,0,0,0,0,0,0,0,19,30,37,43,48,54,55,54,57,56,53,51,55,60,63,56,39
ChIJYwO4jc9ZwokRK7FBwHfsTYI,Thursday,0,0,0,0,0,0,0,15,26,36,44,43,44,42,40,41,46,51,52,53,53,55,46,28
ChIJYwO4jc9ZwokRK7FBwHfsTYI,Friday,0,0,0,0,0,0,0,15,23,33,40,47,50,57,57,54,48,53,57,67,74,73,67,44
ChIJYwO4jc9ZwokRK7FBwHfsTYI,Saturday,0,0,0,0,0,0,0,25,41,58,62,62,62,61,58,58,60,68,83,94,94,81,60,41
ChIJYwO4jc9ZwokRK7FBwHfsTYI,Sunday,0,0,0,0,0,0,0,19,33,41,43,47,53,57,57,53,56,68,83,96,100,89,66,39
ChIJe-lYV8dZwokRkRaYenEYq3M,Monday,0,0,0,0,0,0,0,0,0,0,0,14,35,71,71,71,64,35,50,57,42,21,0,0
ChIJe-lYV8dZwokRkRaYenEYq3M,Tuesday,0,0,0,0,0,0,0,0,0,0,0,35,35,42,57,64,64,50,57,50,57,64,0,0
ChIJe-lYV8dZwokRkRaYenEYq3M,Wednesday,0,0,0,0,0,0,0,0,0,0,0,42,57,42,57,42,50,57,50,64,78,100,0,0
ChIJe-lYV8dZwokRkRaYenEYq3M,Thursday,0,0,0,0,0,0,0,0,0,0,0,71,78,85,71,50,35,28,50,35,28,28,0,0
ChIJe-lYV8dZwokRkRaYenEYq3M,Friday,0,0,0,0,0,0,0,0,0,0,0,78,57,35,35,78,85,78,71,78,78,92,0,0
ChIJe-lYV8dZwokRkRaYenEYq3M,Saturday,0,0,0,0,0,0,0,0,0,0,0,35,35,42,35,42,35,50,78,71,35,28,0,0
ChIJe-lYV8dZwokRkRaYenEYq3M,Sunday,0,0,0,0,0,0,0,0,0,0,0,35,50,57,57,78,71,100,85,64,35,42,0,0
ChIJAd5hsatZwokRT5NZXBIySMo,Monday,0,0,0,0,0,0,0,0,0,0,30,50,80,83,73,66,43,30,20,13,0,0,0,0
ChIJAd5hsatZwokRT5NZXBIySMo,Tuesday,0,0,0,0,0,0,0,0,0,0,43,63,80,70,66,53,50,53,53,56,0,0,0,0
ChIJAd5hsatZwokRT5NZXBIySMo,Wednesday,0,0,0,0,0,0,0,0,0,0,20,53,96,93,76,56,46,33,30,30,0,0,0,0
ChIJAd5hsatZwokRT5NZXBIySMo,Thursday,0,0,0,0,0,0,0,0,0,0,40,56,100,100,80,60,60,63,60,50,0,0,0,0
ChIJAd5hsatZwokRT5NZXBIySMo,Friday,0,0,0,0,0,0,0,0,0,0,36,53,73,73,70,76,70,70,43,26,0,0,0,0
ChIJAd5hsatZwokRT5NZXBIySMo,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJAd5hsatZwokRT5NZXBIySMo,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJb8WOfzJZwokRfNj4ANN2rJw,Monday,0,0,0,0,0,0,20,13,20,46,46,40,53,66,86,100,73,60,33,0,0,0,0,0
ChIJb8WOfzJZwokRfNj4ANN2rJw,Tuesday,0,0,0,0,0,0,20,26,20,40,46,66,73,60,46,26,40,40,40,0,0,0,0,0
ChIJb8WOfzJZwokRfNj4ANN2rJw,Wednesday,0,0,0,0,0,0,33,33,33,33,60,46,53,46,60,53,26,26,26,0,0,0,0,0
ChIJb8WOfzJZwokRfNj4ANN2rJw,Thursday,0,0,0,0,0,0,20,33,40,33,26,53,66,46,20,13,13,13,33,0,0,0,0,0
ChIJb8WOfzJZwokRfNj4ANN2rJw,Friday,0,0,0,0,0,0,20,33,33,40,20,26,40,20,20,20,40,46,46,0,0,0,0,0
ChIJb8WOfzJZwokRfNj4ANN2rJw,Saturday,0,0,0,0,0,0,26,60,46,46,40,33,26,40,53,66,40,33,26,0,0,0,0,0
ChIJb8WOfzJZwokRfNj4ANN2rJw,Sunday,0,0,0,0,0,0,46,46,53,46,40,46,40,53,60,46,66,60,73,0,0,0,0,0
ChIJQ7BscGVZwokRVahgtuMXV1c,Monday,0,0,0,0,0,0,0,0,0,0,0,13,21,21,22,25,29,40,50,53,50,54,49,39
ChIJQ7BscGVZwokRVahgtuMXV1c,Tuesday,0,0,0,0,0,0,0,0,0,0,0,17,18,25,26,41,58,84,98,91,73,69,55,50
ChIJQ7BscGVZwokRVahgtuMXV1c,Wednesday,0,0,0,0,0,0,0,0,0,0,0,11,25,37,45,51,65,84,88,77,69,68,72,62
ChIJQ7BscGVZwokRVahgtuMXV1c,Thursday,35,0,0,0,0,0,0,0,0,0,0,26,29,27,31,44,72,98,96,83,63,68,75,86
ChIJQ7BscGVZwokRVahgtuMXV1c,Friday,62,43,0,0,0,0,0,0,0,0,0,21,30,34,43,46,62,72,75,72,68,74,79,83
ChIJQ7BscGVZwokRVahgtuMXV1c,Saturday,64,43,0,0,0,0,0,0,0,0,0,34,48,50,46,51,58,64,64,70,73,83,100,98
ChIJQ7BscGVZwokRVahgtuMXV1c,Sunday,75,43,0,0,0,0,0,0,0,0,0,27,35,44,45,46,40,41,44,48,55,55,43,26
ChIJqdwhvD5ZwokRMjq-dG4AVm4,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,38,40,33,21,13
ChIJqdwhvD5ZwokRMjq-dG4AVm4,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,38,46,38,29,21
ChIJqdwhvD5ZwokRMjq-dG4AVm4,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,40,49,44,41,41,25
ChIJqdwhvD5ZwokRMjq-dG4AVm4,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,38,62,65,61,46,34
ChIJqdwhvD5ZwokRMjq-dG4AVm4,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,50,64,76,82,96,100
ChIJqdwhvD5ZwokRMjq-dG4AVm4,Saturday,68,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,77,84,82,88,94,93
ChIJqdwhvD5ZwokRMjq-dG4AVm4,Sunday,73,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,28,28,26,22,17
ChIJX5hSzl9ZwokRNccRSd6wOws,Monday,0,0,0,0,0,0,0,0,0,0,55,45,40,40,35,45,30,20,30,30,40,30,0,0
ChIJX5hSzl9ZwokRNccRSd6wOws,Tuesday,0,0,0,0,0,0,0,0,0,0,40,45,60,55,45,30,20,25,40,55,65,65,0,0
ChIJX5hSzl9ZwokRNccRSd6wOws,Wednesday,0,0,0,0,0,0,0,0,0,0,20,35,40,55,30,25,30,35,40,45,50,45,0,0
ChIJX5hSzl9ZwokRNccRSd6wOws,Thursday,0,0,0,0,0,0,0,0,0,0,40,50,80,85,100,70,50,25,35,25,20,10,0,0
ChIJX5hSzl9ZwokRNccRSd6wOws,Friday,0,0,0,0,0,0,0,0,0,0,10,20,30,35,25,25,25,20,20,20,20,45,0,0
ChIJX5hSzl9ZwokRNccRSd6wOws,Saturday,0,0,0,0,0,0,0,0,0,0,30,35,45,40,60,40,20,20,30,35,25,20,0,0
ChIJX5hSzl9ZwokRNccRSd6wOws,Sunday,0,0,0,0,0,0,0,0,0,0,45,40,50,30,30,25,40,40,40,30,40,35,0,0
ChIJMz2se2hZwokRpYyk1kLC21Q,Monday,0,0,0,0,0,0,0,0,26,38,41,44,50,38,35,26,32,35,26,14,8,8,17,23
ChIJMz2se2hZwokRpYyk1kLC21Q,Tuesday,0,0,0,0,0,0,0,0,11,17,26,41,35,52,44,41,32,38,41,47,50,47,44,29
ChIJMz2se2hZwokRpYyk1kLC21Q,Wednesday,0,0,0,0,0,0,0,0,14,20,35,55,67,67,64,64,64,58,55,64,70,70,61,38
ChIJMz2se2hZwokRpYyk1kLC21Q,Thursday,0,0,0,0,0,0,0,0,35,35,32,35,50,50,47,41,50,38,41,35,35,38,23,17
ChIJMz2se2hZwokRpYyk1kLC21Q,Friday,0,0,0,0,0,0,0,0,35,41,35,29,23,35,52,76,100,88,55,41,44,44,41,26
ChIJMz2se2hZwokRpYyk1kLC21Q,Saturday,0,0,0,0,0,0,0,0,17,26,41,50,52,55,58,58,58,44,32,29,41,35,32,14
ChIJMz2se2hZwokRpYyk1kLC21Q,Sunday,0,0,0,0,0,0,0,0,14,17,14,32,38,55,35,23,23,26,29,17,23,20,23,14
ChIJR-faCfhZwokRr2eLEWntd8w,Monday,0,0,0,0,0,0,0,33,46,62,60,57,53,48,60,55,51,35,26,0,0,0,0,0
ChIJR-faCfhZwokRr2eLEWntd8w,Tuesday,0,0,0,0,0,0,0,26,33,48,57,62,57,55,60,57,60,48,37,0,0,0,0,0
ChIJR-faCfhZwokRr2eLEWntd8w,Wednesday,0,0,0,0,0,0,0,15,35,51,62,57,53,55,64,57,42,28,28,0,0,0,0,0
ChIJR-faCfhZwokRr2eLEWntd8w,Thursday,0,0,0,0,0,0,0,26,33,37,40,51,60,82,80,73,75,53,33,0,0,0,0,0
ChIJR-faCfhZwokRr2eLEWntd8w,Friday,0,0,0,0,0,0,0,13,26,40,55,80,86,80,64,62,51,44,28,0,0,0,0,0
